# Id, Prediction
37272,-1.1096
37273,-1.0565
37274,-1.1904
37275,-1.0605
37276,-1.0315
37277,-1.1453
37278,-0.6849
37279,-1.0744
37280,-0.9850
37281,-1.0783
37282,-1.0235
37283,-1.0688
37284,-1.0750
37285,-1.2465
37286,-1.2443
37287,-1.1697
37288,-1.1463
37289,-1.0329
37290,-1.0354
37291,-1.1041
37292,-1.2048
37293,-1.0831
37294,-1.0944
37295,-1.0633
37296,-1.0874
37297,-1.1095
37298,-1.1532
37299,-1.1566
37300,-1.2713
37301,-1.1521
37302,-1.0012
37303,-1.2875
37304,-1.1125
37305,-1.0535
37306,-1.2781
37307,-1.0897
37308,-1.2826
37309,-1.0631
37310,-1.0255
37311,-1.0987
37312,-1.1272
37313,-1.1073
37314,-1.1395
37315,-1.0163
37316,-1.0565
37317,-1.1161
37318,-1.0505
37319,-1.1457
37320,-1.1017
37321,-1.0784
37322,-1.1017
37323,-1.0057
37324,-1.0922
37325,-1.0906
37326,-1.0448
37327,-1.2283
37328,-1.0344
37329,-1.2614
37330,-0.9953
37331,-1.1581
37332,-1.0662
37333,-1.0783
37334,-1.0086
37335,-1.3261
37336,-1.1663
37337,-1.1557
37338,-1.0562
37339,-1.1972
37340,-1.0658
37341,-1.1641
37342,-1.1314
37343,-1.1868
37344,-1.0169
37345,-1.0444
37346,-1.4156
37347,-1.1560
37348,-1.1782
37349,-1.2270
37350,-1.1377
37351,-1.0534
37352,-1.1068
37353,-1.4439
37354,-1.1185
37355,-1.1270
37356,-1.2206
37357,-1.1806
37358,-1.0820
37359,-1.1237
37360,-1.1035
37361,-1.0229
37362,-1.0052
37363,-1.1592
37364,-1.1966
37365,-1.1161
37366,-1.1033
37367,-1.3443
37368,-1.1420
37369,-1.1181
37370,-1.1002
37371,-1.1351
37372,-1.0307
37373,-1.0281
37374,-1.1703
37375,-1.2153
37376,-1.0663
37377,-1.0024
37378,-1.2433
37379,-1.1202
37380,-1.4234
37381,-1.0562
37382,-1.0020
37383,-1.4423
37384,-1.1512
37385,-1.2690
37386,-1.2477
37387,-1.1213
37388,-1.1953
37389,-1.1707
37390,-1.0680
37391,-1.1502
37392,-1.1720
37393,-1.1439
37394,-1.1957
37395,-1.0174
37396,-1.1989
37397,-1.1277
37398,-1.2751
37399,-1.3818
37400,-1.2317
37401,-1.3902
37402,-1.1705
37403,-1.1972
37404,-1.1972
37405,-1.0483
37406,-1.1237
37407,-1.1601
37408,-1.1212
37409,-1.0455
37410,-1.0693
37411,-1.2646
37412,-1.1699
37413,-1.1514
37414,-1.3215
37415,-1.2074
37416,-1.4423
37417,-1.2576
37418,-1.1410
37419,-1.1196
37420,-1.0657
37421,-1.1013
37422,-1.0905
37423,-1.0367
37424,-0.9678
37425,-1.2121
37426,-1.1774
37427,-1.0402
37428,-1.0384
37429,-1.0166
37430,-1.1424
37431,-1.0905
37432,-1.1102
37433,-1.0264
37434,-1.0654
37435,-1.1292
37436,-1.1144
37437,-1.0845
37438,-1.3318
37439,-1.0076
37440,-1.0747
37441,-1.0561
37442,-1.0092
37443,-1.0021
37444,-1.3268
37445,-1.2974
37446,-0.9888
37447,-1.1110
37448,-1.0856
37449,-1.0401
37450,-1.0805
37451,-1.0339
37452,-1.1433
37453,-1.0650
37454,-1.0695
37455,-1.2745
37456,-1.0627
37457,-1.2004
37458,-1.1155
37459,-0.9158
37460,-1.1302
37461,-1.0296
37462,-1.0997
37463,-1.1153
37464,-1.0554
37465,-0.9861
37466,-1.1919
37467,-1.0545
37468,-0.9458
37469,-1.0018
37470,-0.9485
37471,-1.0285
37472,-1.0452
37473,-1.0999
37474,-1.0469
37475,-1.1068
37476,-1.0849
37477,-1.0302
37478,-1.1068
37479,-1.2277
37480,-1.2288
37481,-1.0803
37482,-1.1651
37483,-1.1970
37484,-1.1126
37485,-1.2956
37486,-1.0822
37487,-1.0670
37488,-1.1065
37489,-1.0648
37490,-1.0992
37491,-1.1117
37492,-1.2872
37493,-1.0267
37494,-1.2320
37495,-1.1201
37496,-1.0725
37497,-1.4282
37498,-1.0604
37499,-1.1477
37500,-1.1164
37501,-1.1649
37502,-1.0801
37503,-1.0072
37504,-1.1354
37505,-0.9913
37506,-1.0828
37507,-1.1612
37508,-1.1016
37509,-1.1525
37510,-1.0253
37511,-1.0640
37512,-1.0459
37513,-1.1418
37514,-1.0738
37515,-1.1304
37516,-1.2700
37517,-0.9927
37518,-1.0678
37519,-1.0592
37520,-1.1611
37521,-1.3372
37522,-1.1011
37523,-1.0753
37524,-1.0525
37525,-1.0539
37526,-1.0991
37527,-1.0345
37528,-1.1626
37529,-1.0970
37530,-1.0293
37531,-1.1957
37532,-1.2784
37533,-1.0313
37534,-1.2541
37535,-1.1874
37536,-1.2430
37537,-1.1289
37538,-1.2192
37539,-1.0993
37540,-1.1847
37541,-1.1760
37542,-1.2380
37543,-1.0127
37544,-1.0643
37545,-1.0695
37546,-1.1415
37547,-1.1262
37548,-1.1615
37549,-1.1647
37550,-1.0654
37551,-1.0240
37552,-1.0235
37553,-1.0097
37554,-1.1543
37555,-1.3175
37556,-1.0664
37557,-0.9982
37558,-1.1587
37559,-1.2464
37560,-1.0655
37561,-1.1825
37562,-1.0646
37563,-1.2608
37564,-1.0268
37565,-1.1468
37566,-1.1231
37567,-1.1171
37568,-1.1173
37569,-1.0927
37570,-1.1150
37571,-1.1070
37572,-1.0277
37573,-1.1046
37574,-1.1102
37575,-0.9932
37576,-1.1229
37577,-1.2140
37578,-1.0195
37579,-1.0791
37580,-0.9654
37581,-1.0495
37582,-0.8953
37583,-1.2087
37584,-1.3963
37585,-1.2766
37586,-1.1793
37587,-1.1723
37588,-1.2586
37589,-1.3682
37590,-1.0456
37591,-1.2200
37592,-1.2712
37593,-0.9840
37594,-1.2463
37595,-1.2084
37596,-1.0758
37597,-1.1918
37598,-1.1615
37599,-0.9020
37600,-1.2153
37601,-1.3050
37602,-1.0337
37603,-1.1278
37604,-1.0353
37605,-1.0785
37606,-1.0510
37607,-1.2250
37608,-1.1868
37609,-1.0621
37610,-1.2236
37611,-0.9560
37612,-0.9016
37613,-1.0671
37614,-1.0875
37615,-0.9753
37616,-0.6406
37617,-1.1246
37618,-1.0233
37619,-1.1310
37620,-1.0463
37621,-1.0685
37622,-1.1554
37623,-1.1451
37624,-1.1399
37625,-1.0678
37626,-1.0956
37627,-1.1539
37628,-1.0917
37629,-1.1195
37630,-0.9962
37631,-1.0010
37632,-1.1501
37633,-1.0500
37634,-1.1300
37635,-1.1340
37636,-1.0862
37637,-0.9666
37638,-1.0874
37639,-1.0901
37640,-1.2239
37641,-1.1081
37642,-1.0107
37643,-1.0477
37644,-1.0073
37645,-1.0838
37646,-1.1370
37647,-1.2176
37648,-0.9746
37649,-1.0367
37650,-1.2672
37651,-1.1891
37652,-1.1225
37653,-1.0890
37654,-1.1961
37655,-1.1022
37656,-1.0573
37657,-1.2191
37658,-1.1662
37659,-1.1989
37660,-1.1293
37661,-1.2405
37662,-1.1862
37663,-1.1827
37664,-1.1892
37665,-1.3660
37666,-1.2650
37667,-1.1122
37668,-1.2106
37669,-1.1277
37670,-1.1768
37671,-1.0143
37672,-1.2779
37673,-1.1110
37674,-1.0714
37675,-1.1653
37676,-1.0561
37677,-1.1073
37678,-1.1974
37679,-1.0021
37680,-1.1627
37681,-1.1250
37682,-1.0530
37683,-1.2177
37684,-1.0125
37685,-1.0374
37686,-1.0840
37687,-1.2022
37688,-1.1713
37689,-1.0852
37690,-1.2497
37691,-0.9766
37692,-1.1960
37693,-1.0930
37694,-1.1838
37695,-1.0660
37696,-1.1384
37697,-1.3055
37698,-1.1763
37699,-1.4879
37700,-1.1542
37701,-1.1695
37702,-1.2917
37703,-1.0043
37704,-1.0916
37705,-1.0848
37706,-1.1909
37707,-1.2540
37708,-1.0420
37709,-1.0099
37710,-1.2214
37711,-1.0323
37712,-0.9729
37713,-0.9908
37714,-1.1970
37715,-1.0698
37716,-1.0724
37717,-1.1343
37718,-1.0521
37719,-1.0925
37720,-1.0596
37721,-1.1324
37722,-0.9950
37723,-1.0700
37724,-1.0698
37725,-1.1033
37726,-1.1780
37727,-1.3183
37728,-1.0765
37729,-1.1166
37730,-1.2140
37731,-1.1582
37732,-1.1197
37733,-1.0816
37734,-1.0839
37735,-1.1226
37736,-1.0850
37737,-1.0998
37738,-1.3430
37739,-1.0461
37740,-1.0731
37741,-1.0845
37742,-1.0941
37743,-1.1139
37744,-1.1561
37745,-1.0550
37746,-1.0627
37747,-1.1598
37748,-1.2697
37749,-1.4379
37750,-1.0943
37751,-1.1903
37752,-1.0978
37753,-1.0623
37754,-1.3016
37755,-1.3493
37756,-1.0612
37757,-0.9935
37758,-1.2857
37759,-1.1172
37760,-1.0963
37761,-0.9228
37762,-1.1651
37763,-1.1101
37764,-1.1350
37765,-1.0688
37766,-1.1207
37767,-1.1009
37768,-1.1296
37769,-1.1057
37770,-1.1194
37771,-1.0875
37772,-1.0943
37773,-1.0695
37774,-1.1792
37775,-1.1507
37776,-1.0638
37777,-1.1103
37778,-1.0864
37779,-1.1534
37780,-1.1361
37781,-1.0502
37782,-1.0510
37783,-1.0552
37784,-1.2063
37785,-1.0306
37786,-1.0616
37787,-1.1408
37788,-1.1225
37789,-1.0050
37790,-1.0391
37791,-1.0531
37792,-1.3984
37793,-1.1264
37794,-1.1705
37795,-1.1007
37796,-1.0332
37797,-1.0082
37798,-1.1725
37799,-0.9562
37800,-1.0087
37801,-1.3220
37802,-1.0050
37803,-1.0298
37804,-1.0007
37805,-1.2324
37806,-1.0503
37807,-1.1959
37808,-1.2883
37809,-1.1182
37810,-1.1043
37811,-1.0785
37812,-1.0589
37813,-1.0932
37814,-1.1962
37815,-1.0512
37816,-1.0834
37817,-1.0485
37818,-1.0289
37819,-1.1593
37820,-1.1542
37821,-1.0519
37822,-1.0034
37823,-1.0842
37824,-1.1830
37825,-1.1361
37826,-1.2794
37827,-1.0358
37828,-1.0630
37829,-1.0707
37830,-1.1649
37831,-1.0142
37832,-1.1376
37833,-1.3086
37834,-1.1426
37835,-1.0727
37836,-1.3572
37837,-1.1078
37838,-1.1484
37839,-1.1381
37840,-1.3708
37841,-1.1048
37842,-1.0434
37843,-1.2179
37844,-1.1647
37845,-1.1278
37846,-1.2709
37847,-1.3488
37848,-1.4370
37849,-1.1315
37850,-1.0299
37851,-1.6238
37852,-1.0659
37853,-1.2615
37854,-1.4493
37855,-1.1958
37856,-1.0801
37857,-1.1225
37858,-1.0747
37859,-1.0259
37860,-1.1049
37861,-1.3667
37862,-1.1811
37863,-1.1355
37864,-1.0269
37865,-1.1291
37866,-1.2075
37867,-1.1234
37868,-1.1335
37869,-1.1814
37870,-1.1406
37871,-1.3673
37872,-1.0352
37873,-1.1600
37874,-1.0713
37875,-1.1918
37876,-1.1337
37877,-1.3489
37878,-1.2930
37879,-1.1927
37880,-1.1590
37881,-1.0554
37882,-1.0380
37883,-1.2343
37884,-1.0149
37885,-1.3169
37886,-1.1166
37887,-1.0842
37888,-1.0817
37889,-1.1976
37890,-1.1431
37891,-1.1578
37892,-1.0920
37893,-1.1412
37894,-1.0931
37895,-1.0722
37896,-1.0876
37897,-1.1047
37898,-1.2557
37899,-1.1911
37900,-1.1282
37901,-1.1549
37902,-1.2140
37903,-1.0410
37904,-1.1835
37905,-1.2090
37906,-1.0764
37907,-1.1021
37908,-1.1587
37909,-1.3750
37910,-1.3945
37911,-1.0214
37912,-1.3270
37913,-1.4066
37914,-1.1902
37915,-1.1163
37916,-1.3406
37917,-1.1292
37918,-1.1670
37919,-1.2026
37920,-1.1267
37921,-1.0512
37922,-1.3055
37923,-1.1156
37924,-1.0835
37925,-1.2478
37926,-1.0406
37927,-1.0339
37928,-1.1398
37929,-1.1576
37930,-1.0655
37931,-1.0588
37932,-1.1862
37933,-1.1321
37934,-1.0796
37935,-1.2969
37936,-1.1732
37937,-1.1453
37938,-1.1337
37939,-1.1890
37940,-1.1216
37941,-1.1420
37942,-1.2016
37943,-1.0628
37944,-1.0448
37945,-1.0811
37946,-0.9508
37947,-1.2183
37948,-1.1890
37949,-1.1231
37950,-1.0518
37951,-1.1279
37952,1.3836
37953,-1.0965
37954,-1.2108
37955,-1.0706
37956,-1.0971
37957,-1.1382
37958,-0.5210
37959,-1.1745
37960,-1.1469
37961,-1.2166
37962,-1.0875
37963,1.2292
37964,-1.2153
37965,-0.6938
37966,-1.0357
37967,-0.9700
37968,-1.1486
37969,-1.2361
37970,-1.1257
37971,-1.1546
37972,-0.9070
37973,-1.0252
37974,-1.3594
37975,-1.0864
37976,-1.1162
37977,-1.2695
37978,-1.2605
37979,-1.1377
37980,-1.2115
37981,-1.2467
37982,-1.1034
37983,-1.2805
37984,-1.0968
37985,-1.1374
37986,-1.1074
37987,-1.1151
37988,-1.0657
37989,-1.0901
37990,-1.1373
37991,-1.0580
37992,-1.3885
37993,-1.2534
37994,-1.3205
37995,-1.4120
37996,-1.1103
37997,-1.0551
37998,-1.1438
37999,-1.1311
38000,-1.2080
38001,-1.1671
38002,-1.1114
38003,-1.0476
38004,-1.3950
38005,-1.1141
38006,-1.0184
38007,-1.4416
38008,-1.2525
38009,-1.1886
38010,-1.0754
38011,-1.1252
38012,-1.0430
38013,-1.1282
38014,-1.3729
38015,-1.3505
38016,-1.4230
38017,-1.3402
38018,-1.1071
38019,-1.1270
38020,-1.0642
38021,-1.5265
38022,-1.3256
38023,-1.4820
38024,-1.1024
38025,-1.2049
38026,-1.4230
38027,-1.4396
38028,-1.0830
38029,-1.1669
38030,-1.3790
38031,-1.6850
38032,-1.2871
38033,-1.0872
38034,-1.1184
38035,-1.1008
38036,-1.1419
38037,-1.1898
38038,-1.2524
38039,-1.1008
38040,-1.0958
38041,-1.1595
38042,-1.0785
38043,-1.1376
38044,-1.0324
38045,-1.0592
38046,-1.0438
38047,-1.0748
38048,-1.0912
38049,-1.1068
38050,-1.0461
38051,-1.0284
38052,-1.1580
38053,-1.2183
38054,-1.1425
38055,-1.0581
38056,-1.1923
38057,-1.3295
38058,-1.0640
38059,-1.1678
38060,-1.1577
38061,-1.2036
38062,-1.1627
38063,-1.1085
38064,-1.0944
38065,-1.1412
38066,-1.1264
38067,-1.4963
38068,-1.0461
38069,-1.1039
38070,-1.2988
38071,-1.3818
38072,-1.1177
38073,-1.1424
38074,-1.1984
38075,-0.9900
38076,-0.9975
38077,-1.0321
38078,-1.0192
38079,-1.0837
38080,-1.0791
38081,-1.0590
38082,-1.4219
38083,-1.2299
38084,-1.1546
38085,-1.1442
38086,-1.0892
38087,-1.4789
38088,-1.0616
38089,-1.2337
38090,-1.0219
38091,-1.3942
38092,-1.2817
38093,-1.2913
38094,-1.3919
38095,-1.3697
38096,-1.3111
38097,-1.1521
38098,-1.2284
38099,-1.0009
38100,-1.3011
38101,-1.2521
38102,-1.2463
38103,-1.0055
38104,-1.1098
38105,-1.1150
38106,-1.0725
38107,-1.1722
38108,-1.1070
38109,-1.1297
38110,-1.2842
38111,-1.2426
38112,-1.1402
38113,-1.2006
38114,-1.0458
38115,-1.0993
38116,-1.0868
38117,-1.1717
38118,-1.0909
38119,-1.0248
38120,-1.0128
38121,-1.2273
38122,-1.0994
38123,-1.1166
38124,-1.2622
38125,0.3793
38126,-1.1331
38127,-1.0330
38128,-1.0918
38129,-1.1864
38130,-0.9959
38131,-1.1270
38132,0.4898
38133,-1.1771
38134,-0.9964
38135,-1.0996
38136,-1.0200
38137,-1.2202
38138,-1.0667
38139,-1.1341
38140,-1.0416
38141,-1.1245
38142,-1.0347
38143,-1.0771
38144,-1.0482
38145,-1.1171
38146,-1.0528
38147,-1.0832
38148,-1.0040
38149,-1.0860
38150,-1.0519
38151,-1.0874
38152,-1.1941
38153,-1.4090
38154,-1.0782
38155,-1.0582
38156,-0.9863
38157,-1.2260
38158,-1.1052
38159,-1.3355
38160,-1.2204
38161,-1.0651
38162,-1.2160
38163,-1.2990
38164,-1.0577
38165,-1.2523
38166,-1.2732
38167,-1.1645
38168,-1.0557
38169,-1.4843
38170,-1.0999
38171,-1.1010
38172,-1.1493
38173,-1.1628
38174,-1.1221
38175,-1.0888
38176,-1.3698
38177,-1.1804
38178,-1.1708
38179,-1.1239
38180,-1.4971
38181,-1.1249
38182,-1.1840
38183,-1.2067
38184,-1.4071
38185,-1.2225
38186,-1.0747
38187,-1.0962
38188,-1.1669
38189,-1.1202
38190,-1.1521
38191,-1.1845
38192,-1.2402
38193,-1.1995
38194,-1.0206
38195,-1.5204
38196,-1.1965
38197,-1.0152
38198,-1.4729
38199,-1.1818
38200,-1.0898
38201,-1.1328
38202,-1.5774
38203,-1.0829
38204,-1.0799
38205,-1.1312
38206,-1.3212
38207,-1.2203
38208,-1.2271
38209,-1.3113
38210,-1.0092
38211,-1.0572
38212,-1.1424
38213,-1.2470
38214,-1.0832
38215,-1.0823
38216,-1.1354
38217,-1.1993
38218,-1.1709
38219,-1.1382
38220,-1.0598
38221,-1.1874
38222,-1.0985
38223,-1.1522
38224,-1.2041
38225,-1.1749
38226,-1.1826
38227,-1.1248
38228,-1.1138
38229,-1.0386
38230,-1.0514
38231,-1.3433
38232,-1.1655
38233,-1.4963
38234,-1.0428
38235,-1.2134
38236,-1.2316
38237,-1.0863
38238,-1.0979
38239,-1.3039
38240,-1.2002
38241,-1.1937
38242,-1.0810
38243,-1.0512
38244,-1.2195
38245,-1.3531
38246,-1.4528
38247,-1.1712
38248,-1.2718
38249,-1.2389
38250,-1.2966
38251,-1.0728
38252,-1.0813
38253,-1.2666
38254,-1.1160
38255,-1.1884
38256,-1.4254
38257,-1.1007
38258,-1.4154
38259,-1.2895
38260,-1.1942
38261,-1.1376
38262,-1.2997
38263,-1.2988
38264,-1.1312
38265,-1.2090
38266,-1.4090
38267,-1.0667
38268,-1.0512
38269,-1.1404
38270,-1.0690
38271,-1.1134
38272,-1.3965
38273,-1.1179
38274,-1.0803
38275,-1.1415
38276,-1.0505
38277,-1.2418
38278,-1.1144
38279,-1.1257
38280,-1.0077
38281,-1.3871
38282,-1.3922
38283,-1.3569
38284,-1.1828
38285,-1.1944
38286,-1.1866
38287,-1.0666
38288,-1.2303
38289,-1.0924
38290,-1.1068
38291,-1.2300
38292,-1.0751
38293,-1.2978
38294,-1.3223
38295,-1.3790
38296,-1.1348
38297,-1.1003
38298,-1.1112
38299,-1.0953
38300,-1.3145
38301,-1.0877
38302,-1.4642
38303,-1.5862
38304,-1.0787
38305,-1.1753
38306,-1.2889
38307,-1.4077
38308,-1.1753
38309,-1.1385
38310,-1.0901
38311,-1.1089
38312,-1.0667
38313,-1.0890
38314,-1.0602
38315,-1.2478
38316,-1.2130
38317,-1.1646
38318,-1.0781
38319,-1.0723
38320,-1.1320
38321,-1.2514
38322,-1.1322
38323,-1.1587
38324,-1.1364
38325,-1.0882
38326,-1.2824
38327,-1.0303
38328,-0.9932
38329,-1.1708
38330,-1.1325
38331,-1.2510
38332,-1.1640
38333,-1.1016
38334,-1.1462
38335,-1.4952
38336,-1.1633
38337,-1.4927
38338,-1.0505
38339,-1.0337
38340,-1.1228
38341,-1.4833
38342,-1.0708
38343,-1.0666
38344,-1.3628
38345,-1.2823
38346,-1.3987
38347,-1.2081
38348,-1.3672
38349,-1.1341
38350,-1.2959
38351,-1.1138
38352,-1.2877
38353,-1.2806
38354,-1.2246
38355,-1.2260
38356,-1.4261
38357,-1.3156
38358,-1.2526
38359,-1.4447
38360,-1.3884
38361,-1.2706
38362,-1.2296
38363,-1.2444
38364,-1.3281
38365,-1.3298
38366,-1.0721
38367,-1.1098
38368,-1.1077
38369,-1.1547
38370,-1.0287
38371,-1.5035
38372,-1.2811
38373,-1.1136
38374,-1.1075
38375,-1.0744
38376,-1.3431
38377,-1.3406
38378,-1.0829
38379,-1.0540
38380,-1.1323
38381,-1.3611
38382,-1.0202
38383,-1.0211
38384,-1.1050
38385,-1.1576
38386,-1.2378
38387,-1.0698
38388,-1.1295
38389,-1.1139
38390,-1.1613
38391,-1.3731
38392,-1.1452
38393,-1.2147
38394,-1.2560
38395,-1.4719
38396,-1.2670
38397,-1.1379
38398,-1.1221
38399,-1.2473
38400,-1.2437
38401,-0.9875
38402,-1.1474
38403,-1.0838
38404,-1.1816
38405,-1.2272
38406,-1.0828
38407,-1.2618
38408,-1.2125
38409,-1.0873
38410,-1.0914
38411,-1.0895
38412,-1.0610
38413,-1.4630
38414,-1.0202
38415,-1.3999
38416,-1.0780
38417,-1.1831
38418,-1.3064
38419,-1.5534
38420,-1.0698
38421,-1.1091
38422,-1.1160
38423,-1.0541
38424,-1.1414
38425,-1.4187
38426,-1.2630
38427,-1.2218
38428,-1.4799
38429,-1.1678
38430,-1.1588
38431,-1.3063
38432,-1.1197
38433,-1.3427
38434,-1.0120
38435,-1.2541
38436,-1.1845
38437,-1.1592
38438,-1.1794
38439,-1.1734
38440,-1.4805
38441,-1.0749
38442,-1.1376
38443,-1.1222
38444,-1.2054
38445,-1.0381
38446,-1.1103
38447,-1.0478
38448,-1.1282
38449,-0.9970
38450,-0.9895
38451,-1.2941
38452,-1.0672
38453,-1.0852
38454,-1.2147
38455,-1.0567
38456,-1.1337
38457,-1.0314
38458,-1.1582
38459,-1.0628
38460,-1.0482
38461,-1.0680
38462,-1.0436
38463,-1.0658
38464,-1.0842
38465,-1.0016
38466,-1.1333
38467,-1.0346
38468,-1.0655
38469,-1.0818
38470,-0.9843
38471,-1.3243
38472,-0.9847
38473,-1.0021
38474,-0.9983
38475,-1.1407
38476,-0.5025
38477,-1.0509
38478,-1.1811
38479,-1.1746
38480,-1.0318
38481,-1.2152
38482,-1.0562
38483,-1.0285
38484,-1.0778
38485,-1.0542
38486,-1.0358
38487,-1.0811
38488,-1.0516
38489,-1.0525
38490,-1.1007
38491,-0.9959
38492,-1.0498
38493,-1.1014
38494,-0.7862
38495,-0.9215
38496,-1.1026
38497,-1.0461
38498,-1.2518
38499,-0.9890
38500,-1.3263
38501,-1.2510
38502,-1.0491
38503,-1.0704
38504,-1.1016
38505,-1.1287
38506,-1.1398
38507,-1.1240
38508,-1.0438
38509,-1.1836
38510,-1.3114
38511,-1.1912
38512,-1.2409
38513,-1.1719
38514,-1.1538
38515,-1.2232
38516,-1.1426
38517,-1.1572
38518,-1.0144
38519,-1.0731
38520,-1.3726
38521,-1.0506
38522,-1.0825
38523,-0.9962
38524,-1.0699
38525,-1.0415
38526,-1.0727
38527,-1.1221
38528,-1.0987
38529,-1.0784
38530,-1.1617
38531,-1.1057
38532,-0.9410
38533,-1.0309
38534,-1.1789
38535,-1.1207
38536,-1.0561
38537,-1.0755
38538,-1.1209
38539,-1.0654
38540,-1.0687
38541,-0.8826
38542,-1.1241
38543,-1.1486
38544,-1.1898
38545,-1.1333
38546,-1.0715
38547,-1.2261
38548,-0.7801
38549,-1.1134
38550,-1.1116
38551,-1.1059
38552,-0.8338
38553,-1.1702
38554,-1.1385
38555,-1.1068
38556,-1.0957
38557,-1.0590
38558,-1.1098
38559,-1.0352
38560,-1.0584
38561,-1.1588
38562,-0.9780
38563,-0.8785
38564,-0.9912
38565,-1.0896
38566,-1.1427
38567,-1.2051
38568,-1.0773
38569,-0.8508
38570,-0.8181
38571,-1.0789
38572,-1.1136
38573,-1.0902
38574,-1.1535
38575,-1.1622
38576,-1.1786
38577,-1.1528
38578,-1.0196
38579,-1.0436
38580,-1.0247
38581,-1.1144
38582,-1.1684
38583,-1.1586
38584,-1.1083
38585,-1.0870
38586,-0.9775
38587,-1.1533
38588,-1.1338
38589,-1.1004
38590,-1.1977
38591,-1.2613
38592,-1.0986
38593,-0.9611
38594,-1.0427
38595,-1.0124
38596,-1.0873
38597,-1.0777
38598,-0.9181
38599,-1.1300
38600,-0.9905
38601,-1.2841
38602,-1.0155
38603,-0.8927
38604,-1.0317
38605,-1.0356
38606,-1.2298
38607,-1.0564
38608,-1.0152
38609,-0.9259
38610,-0.9973
38611,-1.1050
38612,-1.4623
38613,-1.1100
38614,-1.1999
38615,-1.0342
38616,-1.2336
38617,-1.1139
38618,-1.0525
38619,-1.3546
38620,-1.2743
38621,-1.0262
38622,-1.1837
38623,-1.0171
38624,-1.2175
38625,-1.1887
38626,-1.0585
38627,-1.0726
38628,-1.5400
38629,-1.2853
38630,-1.0261
38631,-1.0880
38632,-1.0478
38633,-1.1484
38634,-1.5435
38635,-1.0793
38636,-1.1439
38637,-1.0686
38638,-1.0543
38639,-1.2119
38640,-1.0268
38641,-1.1130
38642,-1.1089
38643,-1.1309
38644,-1.0690
38645,-1.1136
38646,-1.0630
38647,-1.3133
38648,-1.1377
38649,-1.1983
38650,-1.1575
38651,-1.1550
38652,-1.4567
38653,-1.2483
38654,-1.1221
38655,-1.0828
38656,-1.2258
38657,-1.0553
38658,-1.1146
38659,-1.0407
38660,-1.0134
38661,-1.1464
38662,-1.1037
38663,-1.0698
38664,-0.9889
38665,-1.0855
38666,-1.1669
38667,-1.1033
38668,-1.1031
38669,-0.9853
38670,-1.2553
38671,-1.1486
38672,-1.2916
38673,-1.1626
38674,-1.0968
38675,-1.1704
38676,-1.2843
38677,-1.2156
38678,-1.3782
38679,-1.1657
38680,-1.0500
38681,-1.2414
38682,-1.2001
38683,-1.1304
38684,-1.0288
38685,-1.0878
38686,-1.3281
38687,-1.1210
38688,-1.0826
38689,-1.1165
38690,-1.0614
38691,-1.0495
38692,-1.0549
38693,-1.1812
38694,-0.9979
38695,-1.0684
38696,-1.1848
38697,-1.2524
38698,-1.2765
38699,-1.2445
38700,-1.0968
38701,-1.2014
38702,-1.2627
38703,-1.1222
38704,-1.1407
38705,-0.9393
38706,-1.0244
38707,-0.9937
38708,-1.0800
38709,-1.0255
38710,-1.1891
38711,-1.0003
38712,-1.2314
38713,-1.0715
38714,-1.0545
38715,-0.9312
38716,-0.9572
38717,-0.7660
38718,-1.1044
38719,-1.1859
38720,-1.4146
38721,-1.2013
38722,-1.2753
38723,-1.1119
38724,-1.4004
38725,-1.1322
38726,-1.0649
38727,-1.0265
38728,-1.1533
38729,-1.2058
38730,-1.0487
38731,-1.1791
38732,-1.1106
38733,-1.0907
38734,-1.0700
38735,-1.1049
38736,-1.0910
38737,-1.2157
38738,-1.0270
38739,-1.0157
38740,-1.0133
38741,-1.1148
38742,-1.0360
38743,-1.0220
38744,-1.1642
38745,-1.0109
38746,-1.3303
38747,-1.1615
38748,-1.0532
38749,-1.1003
38750,-1.0843
38751,-1.1876
38752,-1.0999
38753,-1.0737
38754,-1.1488
38755,-1.0950
38756,-1.0663
38757,-1.1588
38758,-1.1907
38759,-1.0662
38760,-1.1176
38761,-1.1242
38762,-1.0654
38763,-1.1017
38764,-1.1115
38765,-1.1317
38766,-1.1001
38767,-0.9845
38768,-1.1956
38769,-1.1519
38770,-1.1625
38771,-1.1439
38772,-1.2873
38773,-1.2133
38774,-1.1633
38775,-1.0350
38776,-1.0671
38777,-1.2342
38778,-1.0394
38779,-1.2001
38780,-1.0651
38781,-1.0614
38782,-1.0696
38783,-1.0936
38784,-1.0777
38785,-1.0993
38786,-1.0807
38787,-1.1054
38788,-1.3102
38789,-1.1037
38790,-1.1996
38791,-1.0492
38792,-1.1212
38793,-1.0601
38794,-1.0984
38795,-1.0158
38796,-1.0786
38797,-1.0718
38798,-1.0488
38799,-1.1110
38800,-1.0506
38801,-1.0960
38802,-1.1305
38803,-1.0515
38804,-1.0444
38805,-1.1374
38806,-1.1962
38807,-1.0404
38808,-1.0699
38809,-1.0573
38810,-1.0162
38811,-1.1025
38812,-1.0808
38813,-1.0968
38814,-1.0468
38815,-1.2807
38816,-1.1214
38817,-1.2172
38818,-1.1109
38819,-1.2306
38820,-1.2059
38821,-1.0944
38822,-1.1255
38823,-1.1228
38824,-1.0855
38825,-1.0985
38826,-1.0787
